user_id,course_id,gender,school,enroll_time,comment_count_week1,reply_count_week1,questions_done_week1,attempts_count_week1,correct_answers_week1,total_score_week1,user_watching_time_week1,comment_count_week2,reply_count_week2,questions_done_week2,attempts_count_week2,correct_answers_week2,total_score_week2,user_watching_time_week2,comment_count_week3,reply_count_week3,questions_done_week3,attempts_count_week3,correct_answers_week3,total_score_week3,user_watching_time_week3,comment_count_week4,reply_count_week4,questions_done_week4,attempts_count_week4,correct_answers_week4,total_score_week4,user_watching_time_week4,classification,classification_encoded,school_encoded,course_id_encoded
U_1035241,C_735164,2.0,昆明理工大学,2020-09-16 08:20:19,,,,,,,,,,,,,,0.6388138888888889,,,,,,,,,,,,,,,A,0,476,138
U_1036077,C_735164,0.0,攀枝花学院,2020-11-27 13:35:37,,,,,,,,,,156.0,158.0,156.0,216.0,,,,,,,,,,,,,,,,A,0,457,138
U_1036243,C_735164,1.0,昆明理工大学,2020-12-03 19:53:02,,,156.0,157.0,156.0,216.0,,,,,,,,,,,,,,,,,,,,,,,A,0,476,138
U_10370992,C_697107,2.0,昆明理工大学津桥学院,2020-07-05 12:08:09,,,3.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,E,4,480,122
U_1037151,C_735164,0.0,昆明理工大学,2020-09-16 10:07:58,1.0,,2.0,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,A,0,476,138
U_10371775,C_697107,2.0,昆明理工大学津桥学院,2020-06-24 09:18:57,,,14.0,14.0,9.0,11.0,,,,154.0,154.0,73.0,73.0,,,,,,,,,,,,,,,,D,3,480,122
U_1037951,C_735164,0.0,昆明理工大学,2020-09-22 16:50:15,,,,,,,1.5331972222222223,2.0,,12.0,18.0,8.0,13.0,,,,,,,,,,,,,,,,A,0,476,138
U_1037972,C_735164,0.0,昆明理工大学,2020-09-24 11:19:58,,,,,,,,,,,,,,,,,,,,,1.909861111111111,,,,,,,,A,0,476,138
U_1038012,C_735164,0.0,昆明理工大学,2020-09-23 08:48:04,1.0,,,,,,3.296336569444445,,,,,,,,,,,,,,,,,,,,,,A,0,476,138
U_1038027,C_735164,1.0,昆明理工大学,2020-09-23 08:48:58,,,,,,,1.2478285638888893,,,,,,,,,,,,,,,,,,,,,,A,0,476,138
U_1038063,C_735164,0.0,昆明理工大学,2020-09-24 15:41:25,,,,,,,,,,,,,,,1.0,,11.0,12.0,11.0,20.0,,,,,,,,,A,0,476,138
U_10381721,C_674920,1.0,北京第二外国语学院,2020-05-11 22:02:55,,,120.0,120.0,38.0,38.0,,,,,,,,,,,,,,,,,,,,,,,E,4,179,87
U_10404611,C_674920,1.0,北京第二外国语学院,2020-06-08 15:37:00,,,20.0,20.0,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,E,4,179,87
U_10407947,C_676646,2.0,天津商业大学,2020-08-17 16:36:12,,,5.0,5.0,5.0,5.0,,,,4.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,E,4,316,90
U_10407949,C_676646,0.0,天津商业大学,2020-08-27 20:09:56,,,4.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,E,4,316,90
U_10407951,C_676646,0.0,天津商业大学,2020-08-11 00:24:32,,,,,,,,,,,,,,,,,9.0,9.0,7.0,7.0,,,,,,,,,E,4,316,90
U_10407952,C_676646,0.0,天津商业大学,2020-08-11 09:30:53,,,,,,,,,,,,,,1.476388888888889,,,4.0,4.0,4.0,4.0,,,,,,,,,E,4,316,90
U_10407954,C_676646,2.0,天津商业大学,2020-08-11 08:51:38,,,36.0,36.0,35.0,35.0,,,,,,,,,,,,,,,,,,,,,,,A,0,316,90
U_10407955,C_676646,0.0,天津商业大学,2020-08-11 21:11:32,,,10.0,10.0,8.0,8.0,,,,,,,,,,,4.0,4.0,4.0,4.0,,,,,,,,,E,4,316,90
U_10407957,C_676646,2.0,天津商业大学,2020-08-17 16:31:36,,,10.0,10.0,8.0,8.0,0.8819444444444444,,,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,E,4,316,90
U_10407959,C_676646,0.0,天津商业大学,2020-08-17 16:29:05,,,5.0,5.0,5.0,5.0,,,,9.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,E,4,316,90
U_10407962,C_676646,2.0,天津商业大学,2020-08-11 07:38:24,,,10.0,10.0,4.0,4.0,,,,,,,,,,,4.0,4.0,4.0,4.0,,,,,,,,,E,4,316,90
U_10407963,C_676646,0.0,天津商业大学,2020-08-11 00:28:22,,,10.0,10.0,8.0,8.0,,,,,,,,,,,4.0,4.0,4.0,4.0,,,,,,,,,E,4,316,90
U_10407964,C_676646,0.0,天津商业大学,2020-08-11 10:59:11,,,14.0,14.0,14.0,14.0,,,,,,,,,,,5.0,5.0,5.0,5.0,,,,,,,,,E,4,316,90
U_10407965,C_676646,0.0,昆明理工大学,2020-08-11 10:59:07,,,36.0,36.0,36.0,36.0,9.9925,,,,,,,,,,,,,,,,,,,,,,A,0,476,90
U_10407972,C_676646,0.0,天津商业大学,2020-08-11 00:23:01,,,,,,,,,,,,,,,,,4.0,4.0,4.0,4.0,,,,,,,,,E,4,316,90
U_10407973,C_676646,0.0,天津商业大学,2020-08-11 01:06:11,,,10.0,10.0,10.0,10.0,,,,4.0,4.0,4.0,4.0,0.6305555555555555,,,22.0,22.0,22.0,22.0,,,,,,,,,A,0,316,90
U_10407975,C_676646,0.0,天津商业大学,2020-08-11 07:27:57,,,,,,,,,,5.0,5.0,4.0,4.0,1.4120370370370372,,,4.0,4.0,4.0,4.0,,,,,,,,,E,4,316,90
U_10407976,C_676646,2.0,天津商业大学,2020-08-11 07:44:21,,,,,,,,,,,,,,,,,4.0,4.0,4.0,4.0,,,,,,,,,E,4,316,90
U_10407977,C_676646,0.0,天津商业大学,2020-08-11 00:48:01,,,10.0,10.0,7.0,7.0,,,,,,,,,,,4.0,4.0,3.0,3.0,,,,,,,,,E,4,316,90
U_10407978,C_676646,0.0,天津商业大学,2020-08-11 07:52:18,,,10.0,10.0,10.0,10.0,,,,,,,,,,,4.0,4.0,4.0,4.0,,,,,,,,,E,4,316,90
U_10407979,C_676646,0.0,天津商业大学,2020-08-11 10:43:13,,,,,,,,,,,,,,,,,14.0,14.0,10.0,10.0,,,,,,,,,E,4,316,90
U_10407981,C_676646,2.0,天津商业大学,2020-08-17 16:49:53,,,10.0,10.0,8.0,8.0,0.3805555555555555,,,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,E,4,316,90
U_10407984,C_676646,0.0,天津商业大学,2020-08-17 16:30:57,,,10.0,10.0,10.0,10.0,,,,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,E,4,316,90
U_10407985,C_676646,0.0,天津商业大学,2020-08-11 06:21:07,,,5.0,5.0,4.0,4.0,,,,,,,,,,,4.0,4.0,3.0,3.0,,,,,,,,,E,4,316,90
U_10408251,C_676646,0.0,天津商业大学,2020-08-27 15:15:11,,,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,E,4,316,90
U_10427522,C_948395,1.0,中国医科大学,2020-05-25 13:36:29,10.0,,60.0,60.0,41.0,88.0,,,,,,,,,,,,,,,,,,,,,,,C,2,69,170
U_10427584,C_948395,2.0,广州中医药大学,2020-05-19 22:52:39,,,,,,,,12.0,,60.0,60.0,41.0,88.0,,,,,,,,,,,,,,,,B,1,423,170
U_10433911,C_1786221,1.0,北京体育大学,2020-06-05 20:02:51,,,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,E,4,159,51
U_10434145,C_1750793,1.0,北京体育大学,2020-06-05 15:47:29,6.0,,20.0,20.0,19.0,38.0,,,,,,,,,,,,,,,,,,,,,,,A,0,159,17
U_10434149,C_1786221,2.0,北京体育大学,2020-06-02 15:43:16,,,25.0,25.0,14.0,35.0,,,,,,,,,,,,,,,,,,,,,,,D,3,159,51
U_10434155,C_1750793,2.0,北京体育大学,2020-04-23 20:30:15,,,,,,,,8.0,,20.0,20.0,19.0,38.0,,,,,,,,,,,,,,,,A,0,159,17
U_10434187,C_1750793,1.0,北京体育大学,2020-06-05 15:40:15,4.0,,20.0,20.0,18.0,36.0,,,,,,,,,,,,,,,,,,,,,,,A,0,159,17
U_10435771,C_747056,2.0,中国矿业大学(北京),2020-05-15 16:37:14,,,76.0,76.0,51.0,58.0,,,,,,,,,,,,,,,,,,,,,,,E,4,84,147
U_10455618,C_697144,0.0,华南理工大学,2020-07-10 15:41:07,,,,,,,,,,200.0,200.0,199.0,231.0,,,,,,,,,,,,,,,,D,3,211,123
U_10466948,C_1824911,2.0,重庆三峡医药高等专科学校,2020-06-13 16:12:52,12.0,,4.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,E,4,822,57
U_10467480,C_1750793,0.0,北京体育大学,2020-05-24 10:55:22,,,,,,,,,,,,,,,,,,,,,,9.0,,20.0,20.0,18.0,36.0,,A,0,159,17
U_10467552,C_1750793,0.0,北京体育大学,2020-05-24 08:08:50,,,,,,,,,,,,,,,,,,,,,,4.0,,20.0,20.0,16.0,32.0,,A,0,159,17
U_10467620,C_1750793,2.0,昆明理工大学,2020-06-10 19:49:52,2.0,,20.0,20.0,19.0,38.0,,,,,,,,,,,,,,,,,,,,,,,A,0,476,17
U_10467644,C_1750793,2.0,北京体育大学,2020-06-16 18:46:44,2.0,,9.0,9.0,8.0,16.0,,,,,,,,,,,,,,,,,,,,,,,E,4,159,17
U_10480937,C_674920,1.0,辽宁对外经贸学院,2020-06-14 11:31:43,,,120.0,120.0,44.0,44.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,87
U_10490464,C_697766,1.0,武汉职业技术学院,2020-07-07 17:59:40,,,,,,,,,,,,,,,,,,,,,,,,57.0,57.0,52.0,54.0,,A,0,511,128
U_10490472,C_1824926,0.0,武汉职业技术学院,2020-08-23 21:34:26,2.0,,185.0,185.0,177.0,230.0,14.944444444444445,,,,,,,,,,,,,,,,,,,,,,A,0,511,58
U_10490483,C_1824926,0.0,武汉职业技术学院,2020-07-14 12:00:00,,,,,,,,,,,,,,,,,93.0,93.0,83.0,109.0,,2.0,,92.0,92.0,87.0,112.0,,A,0,511,58
U_10490483,C_697766,0.0,武汉职业技术学院,2020-07-22 19:34:13,,,57.0,57.0,32.0,33.0,,,,,,,,,,,,,,,,,,,,,,,D,3,511,128
U_10490496,C_1824926,0.0,武汉职业技术学院,2020-08-26 12:11:08,1.0,,185.0,185.0,183.0,240.0,,,,,,,,,,,,,,,,,,,,,,,A,0,511,58
U_10490496,C_936971,0.0,武汉职业技术学院,2020-08-26 19:32:24,11.0,,34.0,34.0,34.0,45.0,,,,,,,,,,,,,,,,,,,,,,,C,2,511,162
U_10491367,C_697766,0.0,武汉职业技术学院,2020-07-09 11:08:54,,,20.0,20.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,E,4,511,128
U_10491369,C_1824926,2.0,武汉职业技术学院,2020-07-09 18:09:02,,,,,,,,,,102.0,102.0,57.0,74.0,,2.0,,83.0,83.0,42.0,51.0,,,,,,,,,C,2,511,58
U_10491369,C_697766,2.0,武汉职业技术学院,2020-07-07 21:15:53,,,47.0,47.0,32.0,33.0,,,,10.0,10.0,5.0,5.0,,,,,,,,,,,,,,,,C,2,511,128
U_10491423,C_1824926,0.0,武汉职业技术学院,2020-07-12 08:27:19,,,,,,,,,,,,,,,,,185.0,185.0,99.0,120.0,,,,,,,,,B,1,511,58
U_10491423,C_697766,0.0,武汉职业技术学院,2020-07-08 07:54:13,,,10.0,10.0,7.0,8.0,,,,,,,,,,,47.0,47.0,28.0,28.0,,,,,,,,,D,3,511,128
U_10491711,C_697766,0.0,武汉职业技术学院,2020-07-06 18:27:10,,,57.0,57.0,51.0,52.0,,,,,,,,,,,,,,,,,,,,,,,A,0,511,128
U_1049541,C_735164,1.0,昆明理工大学,2020-11-26 10:43:30,,,156.0,246.0,105.0,138.0,,,,,,,,,,,,,,,,,,,,,,,C,2,476,138
U_10513708,C_1750793,0.0,北京体育大学,2020-06-16 16:33:28,6.0,,20.0,20.0,19.0,38.0,,,,,,,,,,,,,,,,,,,,,,,A,0,159,17
U_10513837,C_1750793,2.0,北京体育大学,2020-06-13 19:33:07,,,20.0,20.0,19.0,38.0,,,,,,,,,,,,,,,,,,,,,,,A,0,159,17
U_1051388,C_735164,0.0,昆明理工大学,2020-09-17 15:43:55,1.0,,,,,,6.333611111111111,,,,,,,,,,,,,,,,,,,,,,A,0,476,138
U_1052293,C_735164,0.0,菏泽学院,2020-11-29 18:28:33,,,156.0,162.0,156.0,216.0,,,,,,,,,,,,,,,,,,,,,,,A,0,697,138
U_10524650,C_1829948,0.0,北方民族大学,2020-06-19 17:32:58,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,E,4,190,61
U_10524711,C_1829948,0.0,北方民族大学,2020-06-17 11:04:00,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,E,4,190,61
U_10524713,C_1829948,0.0,北方民族大学,2020-06-04 11:23:50,2.0,,4.0,4.0,1.0,1.0,,,,,,,,,,,9.0,9.0,6.0,6.0,,,,9.0,9.0,4.0,4.0,,E,4,190,61
U_10524743,C_1829948,0.0,北方民族大学,2020-06-17 17:52:16,,,12.0,12.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,E,4,190,61
U_10524748,C_1829948,0.0,北方民族大学,2020-06-18 14:52:59,1.0,,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,E,4,190,61
U_10529898,C_735115,2.0,宁夏师范学院,2020-06-09 15:16:33,,,30.0,30.0,13.0,17.0,,,,,,,,,,,,,,,,,,,,,,,E,4,335,136
U_1054128,C_735164,0.0,昆明理工大学,2020-10-20 14:38:18,2.0,,103.0,105.0,103.0,158.0,,1.0,,,,,,,,,,,,,,,,,,,,,E,4,476,138
U_1054206,C_1786221,0.0,北京林业大学,2020-10-10 16:46:58,1.0,,25.0,25.0,8.0,20.0,3.0055555555555555,,,,,,,,,,,,,,,,,,,,,,D,3,173,51
U_10547263,C_735164,0.0,南通理工学院,2020-10-27 15:01:03,,,30.0,30.0,30.0,53.0,,,,,,,,,,,,,,,,,,,,,,,A,0,237,138
U_1054982,C_1912004,0.0,北京交通大学,2020-07-30 19:50:18,,,3.0,3.0,3.0,3.0,,,,7.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,E,4,157,74
U_1055187,C_735164,0.0,昆明理工大学,2020-10-06 11:42:57,,,,,,,,,,,,,,,,,,,,,6.510462962962963,,,,,,,,A,0,476,138
U_105523,C_756642,2.0,辽宁对外经贸学院,2020-05-07 21:10:40,1.0,,5.0,5.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,149
U_10562216,C_948078,0.0,重庆大学,2020-02-15 10:53:52,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,E,4,835,164
U_10564696,C_1918363,0.0,新乡医学院三全学院,2020-11-15 15:38:41,6.0,,32.0,32.0,28.0,71.0,,,,,,,,,,,1.0,1.0,1.0,3.0,,,,,,,,,C,2,461,76
U_10570710,C_1778562,2.0,北京体育大学,2020-07-07 23:47:39,,,7.0,7.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,E,4,159,49
U_1057896,C_735164,0.0,昆明理工大学,2020-11-17 08:53:20,,,,,,,,,,1.0,2.0,0.0,0.0,,,,155.0,159.0,154.0,214.0,,,,,,,,,A,0,476,138
U_1057909,C_735164,2.0,昆明理工大学,2020-09-24 10:36:56,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,6.900783333333332,C,2,476,138
U_1058178,C_735164,0.0,昆明理工大学,2020-09-16 15:32:18,,,,,,,2.275027777777778,,,,,,,,,,,,,,,,,,,,,2.460038888888888,A,0,476,138
U_10590324,C_682126,1.0,哈尔滨工业大学,2020-08-05 12:02:04,,,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,E,4,270,104
U_10592362,C_1750793,0.0,北京体育大学,2020-04-14 20:47:39,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,9.0,9.0,7.0,14.0,,C,2,159,17
U_10592877,C_1750793,2.0,北京体育大学,2020-04-08 17:41:01,,,,,,,,,,,,,,,2.0,,,,,,,5.0,,7.0,7.0,7.0,14.0,,A,0,159,17
U_10592894,C_1750793,2.0,北京体育大学,2020-06-17 11:40:29,4.0,,20.0,20.0,16.0,32.0,,,,,,,,,,,,,,,,,,,,,,,A,0,159,17
U_1059566,C_735164,0.0,湖北大学,2020-09-15 15:32:04,,,,,,,,,,,,,,,1.0,,5.0,5.0,5.0,8.0,,,,,,,,,A,0,621,138
U_10599470,C_770766,0.0,华南农业大学,2020-04-18 22:40:36,,,,,,,,,,,,,,,,,,,,,,,,34.0,34.0,8.0,8.0,,E,4,209,152
U_10601816,C_801420,0.0,西南大学,2020-08-17 14:18:15,,,18.0,18.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,E,4,710,155
U_10605985,C_948078,0.0,重庆大学,2020-02-14 20:18:15,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,E,4,835,164
U_10617974,C_735385,1.0,宁夏大学,2020-03-24 00:13:41,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,E,4,334,146
U_10619434,C_676646,0.0,天津商业大学,2020-08-11 00:34:18,,,10.0,10.0,8.0,8.0,,,,,,,,,,,4.0,4.0,4.0,4.0,,,,,,,,,E,4,316,90
U_10626120,C_735164,0.0,生物161,2020-09-16 08:20:19,,,,,,,3.5844527777777784,,,,,,,,,,,,,,,3.0,,129.0,129.0,129.0,184.0,,C,2,664,138
U_10626872,C_676646,2.0,天津商业大学,2020-08-11 01:02:21,,,,,,,,,,,,,,,,,4.0,4.0,4.0,4.0,,,,,,,,,E,4,316,90
U_1064793,C_747056,0.0,中国海洋大学,2020-05-03 15:33:15,,,43.0,43.0,32.0,39.0,,,,24.0,24.0,17.0,23.0,,,,,,,,,,,,,,,,E,4,74,147
U_10656413,C_801420,0.0,河北科技学院,2020-08-13 19:42:31,,,3.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,E,4,564,155
U_10661559,C_747056,2.0,山西大学,2020-06-25 23:35:57,,,100.0,100.0,40.0,44.0,,,,,,,,,,,,,,,,,,,,,,,E,4,381,147
U_10661592,C_747056,2.0,山西大学,2020-06-13 11:33:46,,,95.0,95.0,49.0,51.0,,,,,,,,,,,,,,,,,,,,,,,E,4,381,147
U_10664504,C_735197,0.0,华南理工大学,2020-10-21 18:32:23,11.0,,70.0,70.0,70.0,79.0,,,,,,,,,,,,,,,,,,,,,,,E,4,211,141
U_10666935,C_697076,0.0,广东海洋大学,2020-11-18 12:30:52,,,55.0,55.0,47.0,53.0,,,,52.0,52.0,42.0,51.0,,,,,,,,,,,,,,,,E,4,408,121
U_10673650,C_1824911,0.0,重庆三峡医药高等专科学校,2020-06-10 18:19:47,,,,,,,,,,,,,,,9.0,,47.0,47.0,23.0,23.0,,,,,,,,,E,4,822,57
U_10682787,C_1017355,2.0,广州中医药大学,2020-04-20 08:36:50,,,,,,,,7.0,,45.0,45.0,34.0,43.0,,,,,,,,,,,,,,,,A,0,423,0
U_10682791,C_1017355,0.0,广州中医药大学,2020-04-20 09:59:11,,,,,,,,4.0,,20.0,20.0,15.0,17.0,,8.0,,25.0,25.0,22.0,29.0,,,,,,,,,B,1,423,0
U_1068790,C_1907842,1.0,中国石油大学（北京）,2020-08-12 10:44:49,,,9.0,9.0,4.0,8.0,0.3872222222222221,,,,,,,,,,,,,,,,,,,,,,E,4,81,70
U_10705516,C_735164,1.0,昆明理工大学,2019-11-11 19:55:59,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,C,2,476,138
U_10706292,C_735164,2.0,昆明理工大学,2019-11-02 22:57:15,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,4,476,138
U_10706325,C_735164,1.0,昆明理工大学,2019-11-06 15:15:31,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,0,476,138
U_10708249,C_707079,1.0,中国农业大学,2020-04-21 09:00:08,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,E,4,67,132
U_10714758,C_735164,0.0,山东农业大学,2020-09-23 11:03:39,,,,,,,,,,,,,,,,,10.0,11.0,10.0,18.0,,,,18.0,27.0,17.0,21.0,,A,0,365,138
U_10720281,C_1017355,0.0,广州中医药大学,2020-04-14 11:49:57,,,,,,,,,,,,,,,1.0,,5.0,5.0,4.0,6.0,,7.0,,20.0,20.0,5.0,5.0,,E,4,423,0
U_10720369,C_1017355,2.0,广州中医药大学,2020-05-05 20:04:07,15.0,,45.0,45.0,29.0,36.0,,,,,,,,,,,,,,,,,,,,,,,A,0,423,0
U_10720613,C_1017355,2.0,广中医,2020-03-02 02:50:45,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,A,0,420,0
U_10720616,C_1017355,1.0,广州中医药大学,2020-05-01 16:53:42,13.0,,45.0,45.0,40.0,52.0,,,,,,,,,,,,,,,,,,,,,,,A,0,423,0
U_10720627,C_1017355,0.0,广州中医药大学,2020-04-15 08:52:18,,,,,,,,2.0,,,,,,,3.0,,20.0,20.0,8.0,8.0,,,,,,,,,D,3,423,0
U_10720632,C_1017355,2.0,广州中医药大学,2020-05-09 13:10:38,6.0,,45.0,45.0,35.0,44.0,,,,,,,,,,,,,,,,,,,,,,,B,1,423,0
U_10720652,C_1017355,2.0,广州中医药大学,2020-05-06 08:25:52,12.0,,45.0,45.0,38.0,44.0,,,,,,,,,,,,,,,,,,,,,,,A,0,423,0
U_10720730,C_1017355,1.0,广州中医药大学,2020-03-08 13:27:01,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,B,1,423,0
U_10720736,C_1017355,2.0,广州中医药大学,2020-05-03 19:00:20,12.0,,45.0,45.0,36.0,45.0,,,,,,,,,,,,,,,,,,,,,,,C,2,423,0
U_10720849,C_1017355,1.0,广州中医药大学,2020-04-11 21:36:01,,,,,,,,6.0,,,,,,,,,40.0,40.0,33.0,45.0,,,,,,,,,A,0,423,0
U_10721001,C_1017355,2.0,广州中医药大学,2020-05-09 13:32:25,3.0,,40.0,40.0,35.0,42.0,,,,,,,,,,,,,,,,,,,,,,,A,0,423,0
U_10721234,C_1017355,2.0,广州中医药大学,2020-05-10 10:05:45,4.0,,8.0,8.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,E,4,423,0
U_10721388,C_1017355,1.0,广中医,2020-04-26 16:49:41,1.0,,,,,,,9.0,,36.0,36.0,33.0,37.0,,,,,,,,,,,,,,,,A,0,420,0
U_10721391,C_1017355,2.0,广州中医药大学,2020-04-14 11:19:16,,,,,,,,,,,,,,,,,,,,,,9.0,,26.0,26.0,14.0,17.5,,E,4,423,0
U_10727163,C_1750793,1.0,北京体育大学,2020-04-15 17:24:25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,0,159,17
U_10727244,C_1750793,1.0,北京体育大学,2020-06-08 13:46:41,1.0,,4.0,4.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,E,4,159,17
U_10743320,C_735385,0.0,安徽工程大学,2020-05-14 14:35:00,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,,E,4,346,146
U_1074918,C_674920,0.0,清华大学,2020-05-07 08:56:34,,,10.0,10.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,E,4,612,87
U_10780688,C_697107,2.0,烟台大学,2020-05-25 22:15:28,,,10.0,10.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,E,4,653,122
U_10781008,C_735164,1.0,昆明理工大学,2019-09-29 23:13:58,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,E,4,476,138
U_10781066,C_735164,2.0,昆明理工大学,2019-10-09 22:02:06,1.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,E,4,476,138
U_10782647,C_948120,2.0,中国农业大学,2020-09-26 21:33:04,,,,,,,,2.0,,,,,,,,,,,,,0.2633361111111111,,,66.0,66.0,65.0,79.0,,E,4,67,167
U_10784180,C_735115,0.0,北京师范大学香港浸会大学联合国际学院,2020-06-08 10:40:15,,,30.0,30.0,19.0,24.0,,,,,,,,,,,,,,,,,,,,,,,E,4,170,136
U_10785669,C_756642,0.0,贵州医科大学,2020-05-11 12:03:01,,,5.0,5.0,4.0,5.0,,,,5.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,E,4,762,149
U_107884,C_677087,0.0,清华大学,2020-09-15 19:12:34,2.0,,53.0,53.0,40.0,40.0,,,,,,,,,,,,,,,,,,,,,,,D,3,612,92
U_10794400,C_786631,1.0,河南工业大学,2020-04-29 16:42:58,,,17.0,17.0,13.0,18.0,,,,,,,,,1.0,,4.0,4.0,4.0,4.0,,,,,,,,,E,4,570,154
U_10808327,C_735164,0.0,承德石油高等专科学校,2020-11-14 10:33:57,1.0,,22.0,22.0,22.0,37.0,,,,134.0,135.0,134.0,179.0,,,,,,,,,,,,,,,,A,0,456,138
U_1081454,C_707013,0.0,湖南大学,2020-09-24 17:43:04,,,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,E,4,640,129
U_10839875,C_1750793,1.0,北京体育大学,2020-06-05 16:52:49,5.0,,20.0,20.0,19.0,38.0,,,,,,,,,,,,,,,,,,,,,,,A,0,159,17
U_10841833,C_1778562,1.0,南开大学,2020-09-18 13:22:56,1.0,,2.0,2.0,1.0,1.0,1.1601388888888888,,,,,,,,,,,,,,,1.0,,5.0,5.0,4.0,4.0,,D,3,231,49
U_1084415,C_735164,0.0,昆明理工大学,2020-11-18 08:00:43,,,,,,,,,,,,,,,,,156.0,162.0,156.0,216.0,,,,,,,,,A,0,476,138
U_1084426,C_735164,0.0,昆明理工大学,2020-11-30 15:43:18,,,54.0,54.0,54.0,98.0,,,,102.0,103.0,100.0,116.0,,,,,,,,,,,,,,,,A,0,476,138
U_10844833,C_735164,0.0,桂林理工大学,2020-09-17 10:14:28,,,5.0,8.0,2.0,3.0,3.1715435000000003,,,,,,,,,,,,,,,,,,,,,,E,4,497,138
U_1085539,C_735321,1.0,清华大学,2020-06-25 11:22:04,,,1.0,1.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,E,4,612,145
U_10856187,C_676646,0.0,天津商业大学,2020-08-11 08:14:41,,,5.0,5.0,5.0,5.0,,,,,,,,0.7694444444444445,,,9.0,9.0,7.0,7.0,,,,,,,,,E,4,316,90
U_10856310,C_756642,2.0,辽宁对外经贸学院,2020-05-09 08:08:57,,,,,,,,,,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,E,4,781,149
U_10857429,C_674920,2.0,云南农业大学,2020-06-16 00:17:28,,,10.0,10.0,5.0,5.0,,,,,,,,,,,69.0,69.0,25.0,25.0,,,,,,,,,E,4,105,87
U_10858470,C_676646,0.0,天津商业大学,2020-08-11 07:23:40,,,10.0,10.0,10.0,10.0,,,,,,,,,,,4.0,4.0,4.0,4.0,,,,,,,,,E,4,316,90
U_1086128,C_735164,0.0,昆明理工大学,2020-11-28 10:41:43,,,,,,,,,,121.0,122.0,120.0,169.0,,,,8.0,8.0,8.0,13.0,,,,,,,,,E,4,476,138
U_10864986,C_735164,1.0,南京林业大学,2020-12-02 14:53:22,,,156.0,158.0,156.0,216.0,,,,,,,,,,,,,,,,,,,,,,,A,0,223,138
U_10878269,C_735385,2.0,宁夏大学,2020-05-28 23:30:00,,,20.0,20.0,17.0,17.0,,,,6.0,6.0,2.0,2.0,,,,,,,,,,,,,,,,E,4,334,146
